 Rutabaga ,February (late),California (Northern)
 Scallions,February (late),California (Northern)
 Spinach,February (late),California (Northern)
 Tangerines,February (late),California (Northern)
 Turnips,February (late),California (Northern)
 Walnuts,February (late),California (Northern)
Winter Squash,February (late),California (Northern)
Almonds,March (early),California (Northern)
 Apples,March (early),California (Northern)
 Artichokes  ,March (early),California (Northern)
 Arugula,March (early),California (Northern)
 Asian Greens ,March (early),California (Northern)
 Asian Pears,March (early),California (Northern)
Asparagus,March (early),California (Northern)
 Avocado,March (early),California (Northern)
 Beans,March (early),California (Northern)
 Beets,March (early),California (Northern)
 Bok Choy,March (early),California (Northern)
 Broccoli,March (early),California (Northern)
 Brussels Sprouts,March (early),California (Northern)
 Cabbage,March (early),California (Northern)
 Cardoons ,March (early),California (Northern)
 Carrots ,March (early),California (Northern)
 Cauliflower,March (early),California (Northern)
 Chard ,March (early),California (Northern)
 Cherimoyas,March (early),California (Northern)
 Collards,March (early),California (Northern)
 Cress ,March (early),California (Northern)
 Dandelion/Chicory Greens,March (early),California (Northern)
 Dates,March (early),California (Northern)
 Endive,March (early),California (Northern)
 Fennel ,March (early),California (Northern)
 Garlic,March (early),California (Northern)
 Gourds,March (early),California (Northern)
 Grapefruit,March (early),California (Northern)
 Green Garlic ,March (early),California (Northern)
 Guava,March (early),California (Northern)
 Herbs,March (early),California (Northern)
 Horseradish,March (early),California (Northern)
 Kale ,March (early),California (Northern)
 Kiwi,March (early),California (Northern)
 Kumquats,March (early),California (Northern)
 Leeks,March (early),California (Northern)
 Lemons,March (early),California (Northern)
 Lettuces ,March (early),California (Northern)
 Limes,March (early),California (Northern)
 Mandarins,March (early),California (Northern)
 Mushrooms ,March (early),California (Northern)
 Nettles ,March (early),California (Northern)
 Olives ,March (early),California (Northern)
 Onions ,March (early),California (Northern)
 Oranges,March (early),California (Northern)
 Parsnips,March (early),California (Northern)
 Pistachioes,March (early),California (Northern)
 Pomelos,March (early),California (Northern)
 Potatoes,March (early),California (Northern)
 Radish ,March (early),California (Northern)
 Rapini ,March (early),California (Northern)
 Rutabaga ,March (early),California (Northern)
 Scallions,March (early),California (Northern)
 Spinach,March (early),California (Northern)
 Strawberries ,March (early),California (Northern)
 Tangerines,March (early),California (Northern)
 Tomatoes,March (early),California (Northern)
 Turnips,March (early),California (Northern)
 Walnuts,March (early),California (Northern)
Almonds,March (late),California (Northern)
 Apples,March (late),California (Northern)
 Artichokes  ,March (late),California (Northern)
 Arugula,March (late),California (Northern)
 Asian Greens ,March (late),California (Northern)
 Asian Pears,March (late),California (Northern)
Asparagus,March (late),California (Northern)
 Avocado,March (late),California (Northern)
 Beans,March (late),California (Northern)
 Beets,March (late),California (Northern)
 Bok Choy,March (late),California (Northern)
 Broccoli,March (late),California (Northern)
 Brussels Sprouts,March (late),California (Northern)
 Cabbage,March (late),California (Northern)
 Cardoons ,March (late),California (Northern)
 Carrots ,March (late),California (Northern)
 Cauliflower,March (late),California (Northern)
 Chard ,March (late),California (Northern)
 Cherimoyas,March (late),California (Northern)
 Collards,March (late),California (Northern)
 Cress ,March (late),California (Northern)
 Dandelion/Chicory Greens,March (late),California (Northern)
 Dates,March (late),California (Northern)
 Endive,March (late),California (Northern)
 Fennel ,March (late),California (Northern)
 Garlic,March (late),California (Northern)
 Gourds,March (late),California (Northern)
 Grapefruit,March (late),California (Northern)
 Green Garlic ,March (late),California (Northern)
 Guava,March (late),California (Northern)
 Herbs,March (late),California (Northern)
 Horseradish,March (late),California (Northern)
 Kale ,March (late),California (Northern)
 Kiwi,March (late),California (Northern)
 Kumquats,March (late),California (Northern)
 Leeks,March (late),California (Northern)
 Lemons,March (late),California (Northern)
 Lettuces ,March (late),California (Northern)
 Limes,March (late),California (Northern)
 Mandarins,March (late),California (Northern)
 Mushrooms ,March (late),California (Northern)
 Nettles ,March (late),California (Northern)
 Olives ,March (late),California (Northern)
 Onions ,March (late),California (Northern)
 Oranges,March (late),California (Northern)
 Parsnips,March (late),California (Northern)
 Pistachioes,March (late),California (Northern)
 Pomelos,March (late),California (Northern)
 Potatoes,March (late),California (Northern)
 Radish ,March (late),California (Northern)
 Rapini ,March (late),California (Northern)
 Rutabaga ,March (late),California (Northern)
 Scallions,March (late),California (Northern)
 Spinach,March (late),California (Northern)
 Strawberries ,March (late),California (Northern)
 Tangerines,March (late),California (Northern)
 Tomatoes,March (late),California (Northern)
 Turnips,March (late),California (Northern)
 Walnuts,March (late),California (Northern)
Almonds,April (early),California (Northern)
 Apples,April (early),California (Northern)
 Artichokes  ,April (early),California (Northern)
 Arugula,April (early),California (Northern)
 Asian Greens ,April (early),California (Northern)
 Asian Pears,April (early),California (Northern)
Asparagus,April (early),California (Northern)
 Avocado,April (early),California (Northern)
 Beans,April (early),California (Northern)
 Beets,April (early),California (Northern)
 Bok Choy,April (early),California (Northern)
 Broccoli,April (early),California (Northern)
 Cabbage,April (early),California (Northern)
 Cardoons ,April (early),California (Northern)
 Carrots ,April (early),California (Northern)
 Cauliflower,April (early),California (Northern)
 Celery,April (early),California (Northern)
 Chard ,April (early),California (Northern)
 Cherimoyas,April (early),California (Northern)
 Cherries ,April (early),California (Northern)
 Collards,April (early),California (Northern)
 Dandelion/Chicory Greens,April (early),California (Northern)
 Dates,April (early),California (Northern)
 Endive,April (early),California (Northern)
 Fava Beans ,April (early),California (Northern)
 Fennel ,April (early),California (Northern)
 Garlic,April (early),California (Northern)
 Grapefruit,April (early),California (Northern)
 Green Garlic ,April (early),California (Northern)
 Guava,April (early),California (Northern)
 Herbs,April (early),California (Northern)
 Horseradish,April (early),California (Northern)
 Kale ,April (early),California (Northern)
 Kohlrabi ,April (early),California (Northern)
 Kumquats,April (early),California (Northern)
 Leeks,April (early),California (Northern)
 Lemons,April (early),California (Northern)
 Lettuces ,April (early),California (Northern)
 Limes,April (early),California (Northern)
 Mandarins,April (early),California (Northern)
 Mushrooms ,April (early),California (Northern)
 Nettles ,April (early),California (Northern)
 Olives ,April (early),California (Northern)
 Onions ,April (early),California (Northern)
 Oranges,April (early),California (Northern)
 Parsnips,April (early),California (Northern)
Peas,April (early),California (Northern)
 Pistachioes,April (early),California (Northern)
 Pomelos,April (early),California (Northern)
 Potatoes,April (early),California (Northern)
 Purslane ,April (early),California (Northern)
 Radicchio ,April (early),California (Northern)
 Radish ,April (early),California (Northern)
 Rapini ,April (early),California (Northern)
 Rhubarb,April (early),California (Northern)
 Rutabaga ,April (early),California (Northern)
 Scallions,April (early),California (Northern)
 Spinach,April (early),California (Northern)
 Strawberries ,April (early),California (Northern)
 Tangerines,April (early),California (Northern)
 Tomatoes,April (early),California (Northern)
 Turnips,April (early),California (Northern)
 Walnuts,April (early),California (Northern)
Almonds,April (late),California (Northern)
 Apples,April (late),California (Northern)
 Artichokes  ,April (late),California (Northern)
 Arugula,April (late),California (Northern)
 Asian Greens ,April (late),California (Northern)
 Asian Pears,April (late),California (Northern)
Asparagus,April (late),California (Northern)
 Avocado,April (late),California (Northern)
 Beans,April (late),California (Northern)
 Beets,April (late),California (Northern)
 Bok Choy,April (late),California (Northern)
 Broccoli,April (late),California (Northern)
 Cabbage,April (late),California (Northern)
 Cardoons ,April (late),California (Northern)
 Carrots ,April (late),California (Northern)
 Cauliflower,April (late),California (Northern)
 Celery,April (late),California (Northern)
 Chard ,April (late),California (Northern)
 Cherimoyas,April (late),California (Northern)
 Cherries ,April (late),California (Northern)
 Collards,April (late),California (Northern)
 Dandelion/Chicory Greens,April (late),California (Northern)
 Dates,April (late),California (Northern)
 Endive,April (late),California (Northern)
 Fava Beans ,April (late),California (Northern)
 Fennel ,April (late),California (Northern)
 Garlic,April (late),California (Northern)
 Grapefruit,April (late),California (Northern)
 Green Garlic ,April (late),California (Northern)
 Guava,April (late),California (Northern)
 Herbs,April (late),California (Northern)
 Horseradish,April (late),California (Northern)
 Kale ,April (late),California (Northern)
 Kohlrabi ,April (late),California (Northern)
 Kumquats,April (late),California (Northern)
 Leeks,April (late),California (Northern)
 Lemons,April (late),California (Northern)
 Lettuces ,April (late),California (Northern)
 Limes,April (late),California (Northern)
 Mandarins,April (late),California (Northern)
 Mushrooms ,April (late),California (Northern)
 Nettles ,April (late),California (Northern)
 Olives ,April (late),California (Northern)
 Onions ,April (late),California (Northern)
 Oranges,April (late),California (Northern)
 Parsnips,April (late),California (Northern)
Peas,April (late),California (Northern)
 Pistachioes,April (late),California (Northern)
 Pomelos,April (late),California (Northern)
 Potatoes,April (late),California (Northern)
 Purslane ,April (late),California (Northern)
 Radicchio ,April (late),California (Northern)
 Radish ,April (late),California (Northern)
 Rapini ,April (late),California (Northern)
 Rhubarb,April (late),California (Northern)
 Rutabaga ,April (late),California (Northern)
 Scallions,April (late),California (Northern)
 Spinach,April (late),California (Northern)
 Strawberries ,April (late),California (Northern)
 Tangerines,April (late),California (Northern)
 Tomatoes,April (late),California (Northern)
 Turnips,April (late),California (Northern)
 Walnuts,April (late),California (Northern)
Almonds,May (early),California (Northern)
 Apples,May (early),California (Northern)
 Apricots,May (early),California (Northern)
 Apriums,May (early),California (Northern)
 Artichokes  ,May (early),California (Northern)
 Arugula,May (early),California (Northern)
 Asian Greens ,May (early),California (Northern)
Asparagus,May (early),California (Northern)
 Avocado,May (early),California (Northern)
 Basil,May (early),California (Northern)
 Beans,May (early),California (Northern)
 Beets,May (early),California (Northern)
 Bell Pepper,May (early),California (Northern)
 Blackberries,May (early),California (Northern)
 Blueberries,May (early),California (Northern)
 Bok Choy,May (early),California (Northern)
 Boysenberries ,May (early),California (Northern)
 Broccoli,May (early),California (Northern)
 Cabbage,May (early),California (Northern)
 Cactus Pads ,May (early),California (Northern)
 Cactus Pears,May (early),California (Northern)
 Cardoons ,May (early),California (Northern)
 Carrots ,May (early),California (Northern)
